LIC11573	gspG	K02456
LIC12638	LIC_12638	Notmapped
LIC12639	LIC_12639	Notmapped
LIC12635	LIC_12635	Notmapped
LIC12636	rho	K03628
LIC12637	rpmE	K02909
LIC12224	LIC_12224	Notmapped
LIC13300	fadB	Notmapped
LIC12225	LIC_12225	Notmapped
LIC13302	LIC_13302	Notmapped
LIC13301	LIC_13301	Notmapped
LIC12221	LIC_12221	Notmapped
LIC12222	LIC_12222	Notmapped
LIC11580	LIC_11580	Notmapped
LIC13308	LIC_13308	Notmapped
LIC13309	LIC_13309	Notmapped
LIC12227	LIC_12227	Notmapped
LIC12631	LIC_12631	Notmapped
LIC11587	nrdJ	Notmapped
LIC12633	LIC_12633	Notmapped
LIC11585	LIC_11585	Notmapped
LIC12632	sph1	Notmapped
LIC11586	LIC_11586	Notmapped
LIC11584	LIC_11584	Notmapped
LIC12647	LIC_12647	Notmapped
LIC12648	btuE	K00432
LIC12645	LIC_12645	Notmapped
LIC12646	LIC_12646	Notmapped
LIC20098	LIC_20098	Notmapped
LIC12250	LIC_12250	Notmapped
LIC12251	nadB	K00278
LIC20097	LIC_20097	Notmapped
LIC20096	LIC_20096	Notmapped
LIC12649	LIC_12649	Notmapped
LIC12254	LIC_12254	Notmapped
LIC20093	bcp	K03564
LIC20092	LIC_20092	Notmapped
LIC12252	LIC_12252	Notmapped
LIC12253	LIC_12253	Notmapped
LIC20090	argB	K00930
LIC12257	LIC_12257	Notmapped
LIC11590	xseB	Notmapped
LIC11591	xseA	K03601
LIC11592	LIC_11592	Notmapped
LIC11595	LIC_11595	Notmapped
LIC12644	LIC_12644	Notmapped
LIC11597	leuA2	K09011
LIC12643	LIC_12643	Notmapped
LIC11598	pth	K01056
LIC20089	LIC_20089	Notmapped
LIC20088	pfp	K00850
LIC12659	vapB	Notmapped
LIC20085	metH	K00941
LIC20087	LIC_20087	Notmapped
LIC20086	LIC_20086	Notmapped
LIC12240	LIC_12240	Notmapped
LIC20080	LIC_20080	Notmapped
LIC12243	manC	K00971
LIC20083	ahcY	K01251
LIC12244	LIC_12244	Notmapped
LIC20082	LIC_20082	Notmapped
LIC12245	hfq	K03666
LIC12246	miaA	K00791
LIC12247	LIC_12247	Notmapped
LIC12248	pdxJ	K03474
LIC12249	LIC_12249	Notmapped
LIC12651	LIC_12651	Notmapped
LIC12653	LIC_12653	Notmapped
LIC13333	LIC_13333	Notmapped
LIC13331	LIC_13331	Notmapped
LIC13336	LIC_13336	Notmapped
LIC13337	LIC_13337	Notmapped
LIC13334	LIC_13334	Notmapped
LIC20076	LIC_20076	Notmapped
LIC20079	nagD	Notmapped
LIC20077	LIC_20077	Notmapped
LIC20078	LIC_20078	Notmapped
LIC13339	LIC_13339	Notmapped
LIC13338	LIC_13338	Notmapped
LIC13341	LIC_13341	Notmapped
LIC13345	gltX	K01885
LIC13346	LIC_13346	Notmapped
LIC13347	LIC_13347	Notmapped
LIC20060	LIC_20060	Notmapped
LIC20061	LIC_20061	Notmapped
LIC13348	gyrB	K02470
LIC20062	hisE	K01523
LIC20064	fabG	K00059
LIC20065	acpP	K02078
LIC20066	rnc	K03685
LIC20067	LIC_20067	Notmapped
LIC20068	aroB	K01735
LIC20069	LIC_20069	Notmapped
LIC11708	LIC_11708	Notmapped
LIC11707	fbp	K03841
LIC11709	LIC_11709	Notmapped
LIC11704	rpsU	K02970
LIC11703	LIC_11703	Notmapped
LIC11706	LIC_11706	Notmapped
LIC11702	dnaG	K02316
LIC11701	rpoD	K03086
LIC12211	hsp15	K13993
LIC13314	LIC_13314	Notmapped
LIC12210	LIC_12210	Notmapped
LIC20050	LIC_20050	Notmapped
LIC13312	LIC_13312	Notmapped
LIC13313	LIC_13313	Notmapped
LIC12609	LIC_12609	Notmapped
LIC13310	pheS	K01889
LIC12215	LIC_12215	Notmapped
LIC13311	mpl	K02408
LIC12213	LIC_12213	Notmapped
LIC12604	LIC_12604	Notmapped
LIC20057	argK	Notmapped
LIC12603	LIC_12603	Notmapped
LIC20058	mcm2	K14447
LIC12602	LIC_12602	Notmapped
LIC12601	LIC_12601	Notmapped
LIC12608	LIC_12608	Notmapped
LIC20054	LIC_20054	Notmapped
LIC12607	LIC_12607	Notmapped
LIC12606	LIC_12606	Notmapped
LIC20051	LIC_20051	Notmapped
LIC12605	LIC_12605	Notmapped
LIC11719	LIC_11719	Notmapped
LIC11718	LIC_11718	Notmapped
LIC12600	LIC_12600	Notmapped
LIC11713	LIC_11713	Notmapped
LIC11712	mgtE	K06213
LIC11711	LIC_11711	Notmapped
LIC12217	LIC_12217	Notmapped
LIC11717	uvrA	K03701
LIC11716	LIC_11716	Notmapped
LIC13318	fas1	Notmapped
LIC13316	LIC_13316	Notmapped
LIC13324	argG	K01940
LIC12200	LIC_12200	Notmapped
LIC13325	coaD	K00954
LIC13326	ndk	K00940
LIC12202	LIC_12202	Notmapped
LIC12201	LIC_12201	Notmapped
LIC12204	LIC_12204	Notmapped
LIC11720	LIC_11720	Notmapped
LIC12203	LIC_12203	Notmapped
LIC12613	LIC_12613	Notmapped
LIC20044	htpG	K04079
LIC20045	LIC_20045	Notmapped
LIC12615	LIC_12615	Notmapped
LIC12614	LIC_12614	Notmapped
LIC20047	LIC_20047	Notmapped
LIC12617	ispD	K00991
LIC12616	LIC_12616	Notmapped
LIC12619	LIC_12619	Notmapped
LIC20042	batC	Notmapped
LIC12618	lysA	K11720
LIC20043	batD	Notmapped
LIC11729	fadH	K00219
LIC20049	LIC_20049	Notmapped
LIC20048	LIC_20048	Notmapped
LIC12610	LIC_12610	Notmapped
LIC12611	LIC_12611	Notmapped
LIC12205	fcl	K02377
LIC12206	LIC_12206	Notmapped
LIC11721	LIC_11721	Notmapped
LIC12207	LIC_12207	Notmapped
LIC12208	LIC_12208	Notmapped
LIC11726	leuA	K09011
LIC13328	LIC_13328	Notmapped
LIC11725	LIC_11725	Notmapped
LIC11728	LIC_11728	Notmapped
LIC10606	dps	K04047
LIC10604	LIC_10604	Notmapped
LIC10603	LIC_10603	Notmapped
LIC10602	pldB	Notmapped
LIC10601	LIC_10601	Notmapped
LIC11105	mcm1	K11942
LIC10600	LIC_10600	Notmapped
LIC11106	plsC	K00655
LIC20037	moxR	K03924
LIC10608	lon	K01897
LIC10607	LIC_10607	Notmapped
LIC20030	LIC_20030	Notmapped
LIC20032	LIC_20032	Notmapped
LIC20031	LIC_20031	Notmapped
LIC20034	LIC_20034	Notmapped
LIC20033	LIC_20033	Notmapped
LIC20036	LIC_20036	Notmapped
LIC20035	LIC_20035	Notmapped
LIC11101	ilvD	K01687
LIC10615	LIC_10615	Notmapped
LIC10617	LIC_10617	Notmapped
LIC10610	ispF	K01770
LIC10612	LIC_10612	Notmapped
LIC20028	ndh	K03885
LIC20029	LIC_20029	Notmapped
LIC20026	LIC_20026	Notmapped
LIC11500	map	K01265
LIC20027	wzb	K01104
LIC10618	LIC_10618	Notmapped
LIC20021	LIC_20021	Notmapped
LIC20020	LIC_20020	Notmapped
LIC11501	LIC_11501	Notmapped
LIC20022	LIC_20022	Notmapped
LIC11129	LIC_11129	Notmapped
LIC10624	fliL	K02415
LIC10623	motB	K02557
LIC10622	motA	K02556
LIC11128	LIC_11128	Notmapped
LIC10621	flbD	K02385
LIC10628	LIC_10628	Notmapped
LIC10626	LIC_10626	Notmapped
LIC10625	kdsB	K00979
LIC10629	glpK2	K00864
LIC20015	hemN	K00228
LIC11510	LIC_11510	Notmapped
LIC20016	LIC_20016	Notmapped
LIC11511	def	K01462
LIC20017	hemG	K00231
LIC11515	LIC_11515	Notmapped
LIC20012	LIC_20012	Notmapped
LIC11514	LIC_11514	Notmapped
LIC20011	hemL	K01845
LIC20013	LIC_20013	Notmapped
LIC11518	LIC_11518	Notmapped
LIC11517	accA2	Notmapped
LIC20010	hemB	K01698
LIC11516	LIC_11516	Notmapped
LIC11122	LIC_11122	Notmapped
LIC10620	LIC_10620	Notmapped
LIC11123	purM	K01933
LIC10633	bedB	K05710
LIC10632	LIC_10632	Notmapped
LIC10635	nifU	K04488
LIC10634	LIC_10634	Notmapped
LIC10637	LIC_10637	Notmapped
LIC10636	LIC_10636	Notmapped
LIC20009	hemC	K01749
LIC20006	cof	Notmapped
LIC11520	cheB3	Notmapped
LIC20005	LIC_20005	Notmapped
LIC11522	cheW	K03408
LIC11524	LIC_11524	Notmapped
LIC11523	mcp	K03406
LIC20002	metF	K00297
LIC20001	LIC_20001	Notmapped
LIC11526	cheY	K03413
LIC11528	LIC_11528	Notmapped
LIC11527	LIC_11527	Notmapped
LIC11529	ispH	K15633
LIC11111	htrA2	Notmapped
LIC11110	LIC_11110	Notmapped
LIC11113	LIC_11113	Notmapped
LIC11112	LIC_11112	Notmapped
LIC11115	sseA	K01011
LIC10631	lin	K00835
LIC11532	LIC_11532	Notmapped
LIC11531	LIC_11531	Notmapped
LIC12660	vapC	K07062
LIC11149	LIC_11149	Notmapped
LIC11147	ntaB	Notmapped
LIC11148	ruvA	K00835
LIC11143	LIC_11143	Notmapped
LIC11141	LIC_11141	Notmapped
LIC11142	radA	K04485
LIC11140	galA	K12308
LIC11538	rfaE2	Notmapped
LIC11539	tagD	K00980
LIC11536	LIC_11536	Notmapped
LIC12667	LIC_12667	Notmapped
LIC11534	LIC_11534	Notmapped
LIC12669	LIC_12669	Notmapped
LIC12676	LIC_12676	Notmapped
LIC11541	kdsA	K01627
LIC11544	LIC_11544	Notmapped
LIC11543	LIC_11543	Notmapped
LIC12675	LIC_12675	Notmapped
LIC11540	pyrG	K01937
LIC11134	LIC_11134	Notmapped
LIC11135	LIC_11135	Notmapped
LIC11136	LIC_11136	Notmapped
