K10279	FbxL13:320118
K08772	Slc27a3:26568
K08745	Slc27a4:26569
K05123	Ror2:26564
K01047	Pla2g10:26565
K05122	Ror1:26563
K00744	MgaT5:107895
K08001	Mmp23:26561
K01942	HlcS:110948
K11274	WdhD1:218973
K06752	H2-Ob:15002
K00940	Nme5:75533
K05162	EdaR:13608
K09228	Zfp28:22690
K04153	Htr1d:15552
K09105	TcfE3:209446
K00431	Tpo:22018
K01280	Tpp2:22019
K00569	Tpmt:22017
K01412	PmpCb:73078
K09295	HoxC10:209448
K05451	Klk1b4:18048
K04257	OlfR1084:258235
K04257	OlfR774:258232
K04257	OlfR741:258233
K04257	OlfR1471:258231
K05227	Edn1:13614
K05227	Edn2:13615
K05227	Edn3:13616
K00314	Sardh:192166
K04290	S1pR3:13610
K14323	Casc3:192160
K04257	OlfR417:258238
K10742	Dna2:327762
K01793	GlcE:93683
K09229	Zfp192:93681
K09034	BatF2:74481
K08957	Csnk1a1:93687
K01380	Ren1:19701
K01380	Ren2:19702
K01787	Renbp:19703
K10442	KlhL1:93688
K09636	TmpRss5:80893
K11845	Dub1:13531
K11845	Usp17l5:13532
K04459	DusP2:13537
K03386	PrdX3:11757
K00276	Aoc3:11754
K11657	Rsf1:233532
K04614	Vmn1r174:404291
K04614	Vmn1r93:404290
K11188	Prdx6:11758
K09370	Isl1:16392
K04693	Irf9:16391
K10352	Myh13:544791
K09618	Klk9:101533
K06481	Itga2:16398
K06476	Itga2b:16399
K01099	Synj1:104015
K01014	Sult1a1:20887
K06477	Spn:20737
K06114	SpnA1:20739
K01025	SulT1c1:20888
K08229	Slc43a2:215113
K04559	Hip1:215114
K11300	HmgN4:100039489
K05607	Auh:11992
K06773	OpcMl:330908
K09216	OvoL3:381867
K04722	TnfRsf10b:21933
K05147	TnfRsf11a:21934
K05153	TnfRsf17:21935
K05154	TnfRsf18:21936
K03158	TnfRsf1a:21937
K05141	TnfRsf1b:21938
K03160	Cd40:21939
K06773	IglOn5:210094
K02974	Rps24:20088
K02966	Rps19:20085
K02964	Rps18:20084
K01104	PtpRo:19277
K03121	Gtf2ird1:57080
K10352	Myh2:17882
K09365	Pou3f3:18993
K10404	Kif26b:269152
K10385	Lor:16939
K09206	Klf5:12224
K07996	Mmp16:17389
K09783	Btc:12223
K06087	CldN6:54419
K02184	Fmn2:54418
K03662	Atp6ap1:54411
K07370	Btk:12229
K09626	PrsS22:70835
K08039	IapP:15874
K04298	P2rY12:70839
K12831	Sf3b4:107701
K09228	Zfp647:239546
K04894	KcnE1:16509
K09105	TcfEc:21426
K09330	PhoX2b:18935
K04257	OlfR1240:258804
K09105	TcfEb:21425
K09275	TcfCp2:21422
K09063	Tcf3:21423
K09177	TcfAp2c:21420
K09329	PrrX1:18933
K08825	DyrK1a:13548
K09609	AdaMts20:223838
K09113	Mlx:21428
K08825	DyrK1b:13549
K04892	KcnD2:16508
K10634	Pja2:224938
K10343	SpsB4:211949
K04513	Rhoa:11848
K10411	DnaLc1:105000
K04257	OlfR618:259049
K09056	Dbp:13170
K10841	ErcC6:319955
K04664	Gdf6:242316
K00473	Plod1:18822
K04257	OlfR1351:259042
K08006	Mmp28:118453
K03936	Ndufs3:68349
K12615	Edc3:353190
K11415	SirT5:68346
K00573	PcmT1:18537
K06688	Ube2c:68612
K04257	OlfR1416:259040
K03966	Ndufb10:68342
K14359	TmpRss11c:435845
K06781	CadM1:54725
K06735	Jam2:67374
K00767	Qprt:67375
K06749	SigLecg:243958
K04257	OlfR15:18312
K04257	OlfR683:259047
K03766	B3gNt5:108105
K00718	Fut2:14344
K05627	Baiap2:108100
K09042	BacH1:12013
K11219	Tyk2:54721
K04257	OlfR669:259045
K10584	Ube2u:381534
K04257	OlfR18:18315
K11835	Usp15:14479
K06587	ItgA11:319480
K04257	OlfR19:18316
K12474	Ldlrap1:100017
K04257	OlfR2:18317
K10882	Eme1:268465
K00084	Cbr3:109857
K13155	SnrNp35:76167
K03177	TruB1:72133
K04617	Gpr156:239845
K08105	ChsT14:72136
K01763	Scly:50880
K05107	EphA6:13840
K09236	TshZ1:110796
K11429	Suv420h2:232811
K05750	Nckap1:50884
K05111	Ephb2:13844
K05113	EphB4:13846
K01253	Ephx1:13849
K05114	EphB6:13848
K12880	Thoc3:73666
K06709	Kdm4a:230674
K03506	PolE4:66979
K11972	Rnf19a:30945
K07374	Tubal3:238463
K14167	CdkN3:72391
K06519	Slc3a2:17254
K10632	Brap:72399
K11251	Gm6026:547210
K06070	PrkD2:101540
K05224	Grp:225642
K11252	Gm11277:665622
K11252	Hist1h2bm:319186
K12033	TriM68:101700
K01081	Nt5c1a:230718
K07418	Cyp2j8-ps:665095
K04588	SctR:319229
K01939	Adssl1:11565
K01939	Adss:11566
K08017	AviL:11567
K11672	ActR5:109275
K04257	OlfR895:258875
K07604	Krt17:16667
K08410	Gpr18:110168
K13421	Umps:22247
K00876	Uck1:22245
K08269	Ulk1:22241
K01205	Naglu:27419
K08648	HabP2:226243
K08397	RxfP3:239336
K08626	AdaMts12:239337
K01539	Atp1a2:98660
K07756	Ip6K1:27399
K05285	PigN:27392
K08635	MmeL1:27390
K04732	IraK3:73914
K04638	Ift57:73916
K10684	Sae1:56459
K07201	Foxo1:56458
K10418	Dynll1:56455
K12657	AldH18a1:56454
K11340	ActL6a:56456
K01899	Suclg1:56451
K08653	MbtPs1:56453
K02608	Orc6:56452
K06578	BcaM:57278
K13175	Thoc6:386612
K04257	OlfR140:57272
K04257	OlfR1508:57270
K04257	OlfR1509:57271
K04257	OlfR124:259064
K04257	OlfR520:259066
K06550	L1cam:16728
K04257	OlfR668:259061
K04257	OlfR667:259062
K04257	OlfR691:259063
K09228	Gm13152:195531
K04257	OlfR1389:259069
K00166	Bckdha:12039
K01050	BchE:12038
K06795	BcaN:12032
K14321	Nupl2:231042
K06709	Kdm4b:193796
K09321	Gbx1:231044
K00826	Bcat2:12036
K00826	Bcat1:12035
K04947	KcnT2:240776
K09228	Zfp119b:240120
K09228	Zfp71-rs1:235907
K08857	Nek8:140859
K03345	Gm5415:408191
K03345	Gm9839:408192
K00710	GalNtl6:270049
K12813	Dhx16:69192
K07418	Cyp2j13:230459
K05512	Gm1987:100038965
K01672	Car14:23831
K08857	Nek9:217718
K00507	Scd3:30049
K04614	Vmn1r51:22296
K04992	McoLn1:94178
K07604	Krt23:94179
K12367	Dock2:94176
K13131	Ddx20:53975
K08061	Rfx5:53970
K07424	Cyp3a41a:53973
K10352	Myh7b:668940
K12613	Dcp2:70640
K07604	Krt33a:71888
K04291	LpaR2:53978
K00670	Naa30:70646
K00799	Gstm5:14866
K00799	Gstm6:14867
K00799	Gstm3:14864
K00799	Gstm4:14865
K00799	Gstm1:14862
K00799	Gstm2:14863
K04411	Stk4:58231
K01915	Glul:14645
K01047	Pla2g4d:78390
K11288	TspYl5:239364
K08835	OxsR1:108737
K01529	Ddx52:78394
K00799	Gstp2:14869
K09676	Gal3st3:545276
K04255	Opn4:30044
K00498	Cyp11a1:13070
K00490	Cyp4f15:106648
K00497	Cyp11b2:13072
K00512	Cyp17a1:13074
K07434	Cyp19a1:13075
K07408	Cyp1a1:13076
K07409	Cyp1a2:13077
K07410	Cyp1b1:13078
K00513	Cyp21a1:13079
K06581	IcaM4:78369
K09230	Zfp187:432731
K04614	Vmn1r209:432736
K13983	Mov10l1:83456
K14284	Nxf2:83454
K04468	Nlk:18099
K01047	Pla2g12b:69836
K08373	CcrL2:54199
K06068	Prkcq:18761
K10666	Rnf5:54197
K04985	Pkd1:18763
K06069	Prkcz:18762
K08030	Nkx6-1:18096
K09348	Nkx3-1:18095
K09347	Nkx2-9:18094
K04838	Scn5a:20271
K04839	Scn7a:20272
K04840	Scn8a:20273
K04841	Scn9a:20274
K04824	ScnN1a:20276
K04825	ScnN1b:20277
K04827	ScnN1g:20278
K11275	HisT1h1a:80838
K13644	Cept1:99712
K03801	LipT2:67164
K07956	Arl8b:67166
K04273	LpaR6:67168
K10244	EloVl5:68801
K00699	Ugt2a3:72094
K04257	OlfR907:258801
K01510	EntPd8:72090
K06747	VtcN1:242122
K08211	Slc22a15:242126
K17218	Sqrdl:59010
K14303	Nup160:59015
K01892	Hars:15115
K04647	Hap1:15114
K00752	Has2:15117
K00752	Has1:15116
K09071	HanD2:15111
K09071	HanD1:15110
K11517	Hao1:15112
K00294	Aldh4a1:212647
K08416	Gpr65:14744
K04257	OlfR267:258922
K01620	Tha1:71776
K04275	LpaR4:78134
K04257	OlfR1188:258921
K00699	Ugt2b1:71773
K04257	OlfR481:258927
K04257	OlfR376:258924
K11825	Ap2b1:71770
K04257	OlfR477:258928
K04257	OlfR799:258929
K10656	MarCh8:71779
K10442	KlhL5:71778
K04311	Gpr3:14748
K05232	Npy:109648
K09379	ZfhX2:239102
K02265	Cox5b:12859
K02264	Cox5a:12858
K00456	Cdo1:12583
K06134	Coq7:12850
K06623	CdkN2d:12581
K06622	Cdkn2c:12580
K05238	CorT:12854
K02263	Cox4i1:12857
K02260	Cox17:12856
K09397	FoxD3:15221
K03649	Gm5806:545124
K13514	Lpgat1:226856
K09228	Zfp13:22654
K06834	AdaM9:11502
K11131	Dkc1:245474
K01755	Asl:109900
K03211	Etv6:14011
K08454	Gpr111:435529
K13220	Wbp4:22380
K08405	Gpr25:383563
K11658	Baz1b:22385
K01868	Tars:110960
K08550	Esr1:13982
K08551	Esr2:13983
K07441	Alg14:66789
K04257	OlfR701:66786
K04257	OlfR160:80706
K10395	Kif27:75050
K03173	Traf2:22030
K03174	Traf3:22031
K09848	TraF4:22032
K09849	TraF5:22033
K03175	TraF6:22034
K04721	TnfSf10:22035
K11985	TraIp:22036
K00432	Gpx6:75512
K10508	ZbtB34:241311
K09360	BarHl1:54422
K04257	OlfR1034:258216
K01530	Atp10d:231287
K04257	OlfR102:258218
K02180	Bub3:12237
K04614	Vmn1r1:625823
K10902	RecQl5:170472
K05459	Igf1:16000
K05087	Igf1r:16001
K02861	Ripk1:19766
K06829	Cyr61:16007
K06564	Igf2r:16004
K08773	Ralbp1:19765
K06712	Btn1a1:12231
K10138	IgfBp3:16009
K04980	TrpM5:56843
K00129	Aldh1a3:56847
K02620	Tcf7:21414
K13536	Marcksl1:17357
K05702	Mllt4:17356
K08734	Mlh1:17350
K08053	RasA2:114713
K10382	Dst:13518
K05544	Dus3l:224907
K10870	Rad51c:114714
K07597	Dsg2:13511
K04703	SprEd1:114715
K11251	Gm14482:100042943
K07767	KatNa1:23924
K07193	Sh2b2:23921
K05086	InsRr:23920
K00825	Aadat:23923
K11251	Gm14478:100042944
K06247	LamC3:23928
K10600	UboX5:140629
K09297	HoxD12:15432
K09298	HoxD13:15433
K07298	Stk11:20869
K08837	Stk10:20868
K13963	Serpinb6a:20719
K09553	Stip1:20867
K01378	Cym:229697
K01016	SulT1e1:20860
K09877	Aqp9:64008
K06627	CcnA2:12428
K06499	CeaCam13:69785
K14009	Bcap31:27061
K06709	Kdm4d:244694
K01897	Acsl3:74205
K14077	TpcN2:233979
K05487	Il1F9:215257
K10404	Kif26a:668303
K05734	Pak4:70584
K02889	Gm10163:100039601
K01262	XpnPep1:170750
K13963	SerPinb9g:93806
K11703	Glt25d2:269132
K09110	MycL1:16918
K13304	Sgk3:170755
K02741	PsmB9:16912
K02740	Psmb8:16913
K10733	GinS2:272551
K04170	Brs3:12209
K05295	Akr1c18:105349
K13485	PrhOxnb:231903
K10080	Lman1:70361
K09559	Bag5:70369
K08115	CspG4:121021
K03783	Pnp:18950
K04557	Sept5:18951
K06751	H2-M10.1:14985
K08036	Hnf1a:21405
K09063	Tcf12:21406
K09070	Tcf15:21407
K03094	Skp1a:21402
K13702	AbhD10:213012
K07596	Dsg1c:211924
K07432	Alg13:67574
K00280	LoxL4:67573
K01875	Sars2:71984
K11268	EscO2:71988
K07864	RhoJ:80837
K13247	Cryl1:68631
K08788	DmpK:13400
K04358	Fgf9:14180
K05093	FgfR2:14183
K04362	FgfR1:14182
K09039	Nfe2:18022
K05094	FgfR3:14184
K00011	Akr1b8:14187
K05095	FgfR4:14186
K06109	Rab13:68328
K10321	FbxO47:72973
K09463	Klk13:626834
K09040	Nfe2l1:18023
K01097	Nanp:67311
K06499	CeaCam12:67315
K05464	Gas6:14456
K04257	OlfR8:18372
K04257	OlfR9:18373
K04257	OlfR69:18370
K11787	Gart:14450
K13768	GasT:14459
K08098	PigZ:239827
K12160	Gm10241:100043459
K01197	HyaL1:15586
K01197	Hyal2:15587
K05139	Il22ra2:237310
K10497	ZbtB10:229055
K04257	OlfR1385:258027
K04257	OlfR1211:258025
K05085	ErbB4:13869
K05084	Erbb3:13867
K05083	ErbB2:13866
K00654	SptLc3:228677
K08549	Nr2F6:13864
K10788	Epx:13861
K14165	DusP26:66959
K05447	Il28a:330496
K04614	Vmn1r224:665525
K03264	Eif6:16418
K10389	TubG2:103768
K10384	Flg2:229574
K03961	Ndufb5:66046
K02134	Atp5d:66043
K04417	Map3k9:338372
K04257	OlfR153:110511
K05447	Il28b:338374
K02152	Atp6v1g3:338375
K09581	PdiA2:69191
K08420	Gpr82:319200
K06626	CcnE1:12447
K10151	Ccnd2:12444
K10152	CcnD3:12445
K05868	CcnB2:12442
K04503	Ccnd1:12443
K06728	KlrK1:27007
K09556	Bag2:213539
K06626	CcnE2:12448
K10289	CcnF:12449
K04257	OlfR346:258940
K04257	OlfR352:258942
K04257	OlfR353:258943
K05860	PlcE1:74055
K04257	OlfR351:258944
K00355	Nqo1:18104
K04257	OlfR467:257919
K10164	NanOgpd:634428
K11290	Set:56086
K03022	PolR3h:78929
K05292	Pigt:78928
K12343	Srd5a1:78925
K12797	CarD6:239319
K00658	Dlst:78920
K13499	ChsY3:78923
K13084	TmeM55a:72519
K04523	Ubqln1:56085
K07562	Nmd3:97112
K08189	Slc16a13:69309
K10226	Fads2:56473
K01104	Ptp4a3:19245
K01104	Ptp4a2:19244
K07293	Ptpn11:19247
K02891	Rpl22:19934
K02889	Rpl21:19933
K14293	Kpnb1:16211
K09228	RbaK:57782
K11109	Pot1a:101185
K01104	PtpN12:19248
K04969	TrpC6:22068
K09258	Bcl3:12051
K09186	Mll1:214162
K04257	OlfR639:259088
K04257	OlfR571:259089
K04257	OlfR609:259086
K04257	OlfR622:259087
K04257	OlfR615:259084
K04257	OlfR610:259085
K04257	OlfR1062:259082
K04257	OlfR547:259083
K04257	OlfR619:259080
K04257	OlfR643:259081
K09067	AscL3:56787
K12820	Dhx15:13204
K04613	Vmn2r107:22312
K09170	NfiC:18029
K00857	Tk1:21877
K11467	Phf1:21652
K02154	Atp6v0a2:21871
K06098	Tjp2:21873
K05701	Tjp1:21872
K04406	Map4k3:225028
K12896	Srsf7:225027
K12231	HecTd1:207304
K08129	Nyx:236690
K09340	Tlx2:21909
K08474	Tas2r119:57254
K06087	CldN13:57255
K09625	PrsS21:57256
K05730	Vav3:57257
K04257	OlfR653:57250
K04257	OlfR870:57251
K04257	OlfR681:404318
K04257	OlfR750:404319
K04257	OlfR403:404316
K04257	OlfR592:404317
K04257	OlfR257:404314
K04257	OlfR372:404315
K04257	OlfR250:404312
K04257	OlfR251:404313
K04257	OlfR199:404310
K04257	OlfR209:404311
K10329	Asb7:117589
K13884	MarCo:17167
K04443	Mapkapk2:17164
K04442	MapKapk5:17165
K12312	Man2b2:17160
K00274	Maoa:17161
K03247	Eif3h:68135
K14328	Upf3b:68134
K08798	MarK3:17169
K00384	Txnrd3:232223
K12495	Iqsec1:232227
K08209	Slc22a13:102570
K09524	DnaJc4:57431
K09228	Zfp442:668923
K04257	OlfR149:235256
K10879	XrcC2:57434
K08341	GabArapl1:57436
K10662	MarCh7:57438
K09637	TmpRss6:71753
K01176	Amy2a4:100043684
K01958	Pcx:18563
K00261	Glud1:14661
K12874	Aqr:11834
K08557	Ar:11835
K08771	Aqp7:11832
K06744	PdcD1:18566
K01015	Sult2b1:54200
K12383	Gm2a:14667
K13948	PtgR1:67103
K05426	Il23a:83430
K14378	TreM2:83433
K07413	Cyp2c39:13098
K07413	Cyp2c40:13099
K07413	Cyp2c37:13096
K07413	Cyp2c38:13097
K07412	Cyp2b9:13094
K07413	Cyp2c29:13095
K07412	Cyp2b19:13090
K08531	Nr1D2:353187
K11978	Ubr3:68795
K04437	Flnc:68794
K10859	AlkBh2:231642
K06847	RgmB:68799
K00488	Cyp27a1:104086
K10712	Ado:211488
K09109	MycN:18109
K05514	Ccl22:20299
K05509	Ccl2:20296
K05514	Ccl20:20297
K05514	Ccl17:20295
K05509	Ccl11:20292
K05509	Ccl12:20293
K05514	Ccl1:20290
K03007	Gm13015:625405
K09108	TcfAp4:83383
K10292	FbxO5:67141
K00671	Nmt2:18108
K11845	Dub1a:381944
K10461	KlhL35:72184
K09662	Gcnt3:72077
K10377	SynC:68828
K03994	Hc:15139
K09665	B3gNt8:232984
K13823	Hbb-b2:15130
mmu_15135	Hbb-y:15135
K11723	Brd7:26992
K09334	Alx1:216285
K04345	Prkaca:18747
K00873	Pkm:18746
K10633	Pja1:18744
K04257	OlfR853:258908
K09357	PitX3:18742
K04686	PitX2:18741
K09356	PitX1:18740
K04257	OlfR1221:258904
K04257	OlfR871:258905
K07779	ChsT13:71797
K04257	OlfR851:258907
K04257	OlfR1213:258900
K04257	OlfR1219:258901
K04345	PrkAcb:18749
K04257	OlfR1217:258903
K02602	CpeB1:12877
K01294	Cpe:12876
K07752	Cpd:12874
K08780	Cpa3:12873
K13624	Cp:12870
K06772	LsaMp:268890
K01446	PglYrp3:242100
K09647	ImmP1l:66541
K07750	Sc4Mol:66234
K03236	Eif1ax:66235
K11324	DmaP1:66233
K09201	Yy1:22632
K16197	Ywhaq:22630
K16197	Ywhaz:22631
K12357	Neu4:241159
K07360	Zap70:22637
K09230	ZscAn4c:245109
K13963	SerPinb3b:383548
K03111	Ssbp1:381760
K02427	FtsJ2:68017
K11421	SetDb2:239122
K05186	GabRg1:14405
K04733	Irak4:266632
K09057	Hlf:217082
K02150	Atp6v1e2:74915
K00139	Aldh5a1:214579
K09088	Hes3:15207
K11438	PrmT7:214572
K09275	GrhL2:252973
K09203	Egr1:13653
K12496	Egr2:13654
K12497	Egr3:13655
K12498	Egr4:13656
K04257	OlfR284:258278
K04257	OlfR846:258279
K04257	OlfR1402:258272
K04257	OlfR1394:258273
K04257	OlfR448:258270
K04257	OlfR1311:258271
K04257	OlfR960:258276
K04257	OlfR281:258277
K04257	OlfR1412:258274
K04257	OlfR729:258275
K09563	PpiC:19038
K03768	PpiB:19035
K07208	Rheb:19744
K06579	Rhd:19746
K09228	Zfp109:56869
K03419	ChpF2:100910
K13344	Pex13:72129
K01078	AcpP:56318
K10074	CleC7a:56644
K03354	Anapc7:56317
K09228	Zfp113:56314
K06087	CldN9:56863
K08666	Klk4:56640
K14206	Slc15a1:56643
K09673	ChsT9:71367
K09179	TcfAp2e:332937
K11798	BrwD3:382236
K12398	Ap3m1:55946
K08731	Birc5:11799
K07988	HcsT:23900
K08849	Mlkl:74568
K08339	Atg5:11793
K10771	Apex1:11792
K02513	Hs2st1:23908
K04725	BirC2:11797
K04725	BirC3:11796
K05512	Ccl21c:65956
K10696	Rnf40:233900
K04257	OlfR154:27216
K12651	Azi2:27215
K06629	Dbf4:27214
K13303	Sgk2:27219
K06536	SlaMf1:27218
K13298	Pde11a:241489
K08501	Stx8:55943
K07369	Malt1:240354
K10495	ZbtB8b:215627
K11222	StaT4:20849
K04692	Stat3:20848
K06671	Stag2:20843
K06671	Stag1:20842
K12946	Spcs1:69019
K11422	Setd1a:233904
K11221	Stat2:20847
K11220	Stat1:20846
K04705	Stam:20844
K10147	Ppm1d:53892
K13987	Nudt5:53893
K01019	Gal3st1:53897
K01358	ClpP:53895
K09216	OvoL2:107586
K07442	TrmT61a:328162
K13098	Fus:233908
K07605	Krt6b:16688
K14001	Sil1:81500
K08057	Calr:12317
K07605	Krt6a:16687
K07605	Krt84:16680
K02183	CalM2:12314
K07605	Krt4:16682
K09228	Zfp677:210503
K02183	CalM3:12315
K09113	Mlxipl:58805
K05853	Atp2a2:11938
K01867	Wars2:70560
K10463	KlhL26:234378
K08214	Slc22a18:18400
K04919	KcnK9:223604
K14308	Nup54:269113
K03068	Lrp5:16973
K04550	Lrp1:16971
K06757	Nfasc:269116
K03068	Lrp6:16974
K07375	TubB1:545486
K03989	C4b:12268
K04002	C4bP:12269
K06570	Ly9:17085
K13712	Pip5kl1:227733
K06741	Ncr1:17086
K03988	C1qC:12262
K01332	C2:12263
K03987	C1qb:12260
K03990	C3:12266
K04009	C3aR1:12267
K08060	CiiTa:12265
K09397	FoxD4:14237
K09407	FoxN2:14236
K09406	FoxM1:14235
K04257	OlfR453:258016
K03123	Gtf2a2:235459
K09339	Hlx:15284
K11366	Usp27x:54651
K09632	CtrL:109660
K09574	FkbP8:14232
K01045	Pon1:18979
K12157	Ubd:24108
K02330	Polb:18970
K02327	Pold1:18971
K02328	Pold2:18972
K02324	Pole:18973
K02325	PolE2:18974
K11987	PtgS2:19225
K05228	PomC:18976
K10630	RbcK1:24105
K11446	Kdm5c:20591
K11446	Kdm5d:20592
K13129	Smn1:20595
K12350	SmpD1:20597
K00011	Akr1b7:11997
K12351	Smpd2:20598
K03064	Psmc6:67089
K04613	Vmn2r24:243628
K12306	MfsD7a:243197
K11252	HisT2h2be:319190
K12495	Iqsec3:243621
K04493	CtnNbip1:67087
K06499	CeaCam14:67084
K04604	Grm5:108071
K14242	NfkBiz:80859
K09366	Pou4f3:18998
K12181	CopS8:108679
K09367	Pou5f1:18999
K04358	Fgf20:80857
K10352	Myh14:71960
K12893	Gm12966:622469
K04404	Tab2:68652
K09403	FoxJ2:60611
K12668	Dad1:13135
K04006	Daf2:13137
K04006	Cd55:13136
K01317	Acr:11434
K12475	Dab2:13132
K04585	Pth1r:19228
K00901	Dgka:13139
K06265	Dag1:13138
K00771	XylT1:233781
K08461	Gpr124:78560
K11798	BrwD1:93871
K08873	Smg1:233789
K08892	Frk:14302
K12490	AraP2:212285
K04257	OlfR59:18359
K04257	OlfR54:18354
K04247	FshR:14309
K05250	FshB:14308
K04257	OlfR50:18350
K03955	Gm4459:100043472
K07342	Sec61g:20335
K14006	Sec23a:20334
K09174	Rfx4:71137
K06111	Exoc4:20336
K08517	Sec22b:20333
K05491	Il17c:234836
K06491	Ncam1:17967
K06494	SelE:20339
K00948	Prps2:110639
K00622	Nat1:17960
K00622	Nat2:17961
K05284	PigM:67556
K08848	RipK4:72388
K03120	Tbpl1:237336
K09228	Zfp212:232784
K06733	SlaMf7:75345
K06066	Cir1:66935
K11544	Dsn1:66934
K15779	Pgm1:66681
K08616	AdaM33:110751
K10464	KlhL28:66689
K13806	Dagla:269060
K09067	AscL2:17173
K13985	Napepld:242864
K04257	OlfR148:258498
K12495	Iqsec2:245666
K08718	Pde6a:225600
K04257	OlfR384:193053
K08678	Uxs1:67883
K11088	Snrpd3:67332
K08814	TriB2:217410
K04546	Gng11:66066
K13151	SnuPn:66069
K11350	BrpF3:268936
K04607	Grm4:268934
K09526	Dnajc6:72685
